FEMALE,AGE,YRS_CLIMBING,START_AGE,PARENTS,HEIGHT,APEINDEX,WEIGHT,BMI,OCC_STUDY,OCC_PART,OCC_FULL,OCC_BOTH,OCC_NEITHER,C_NA,C_CSA,C_EU,C_AS,C_AF,C_OCE,TRAVEL,VACATIONS,INDOOR,OUTDOOR,INOUTDOOR,SPORT,BOULDER,BOUL_SPORT,OTHERSPORT,WHY_FUN,WHY_HEALTH,WHY_SOCIAL,WHY_COMP,WHY_PLACES,WHY_CHALLENGE,CLIMBDAYS,INDOORDAYS,TRAINDAYS,TRAINPCT,TOTALTRAIN,TRAINLENGTH,TRAIN_NA,TRAIN_COACH,TRAIN_BOOK,TRAIN_SELF,TRAIN_RANDOM,TRAIN_CLIMB,FAC_BOULDER,FAC_LEAD,FAC_TOP,FAC_AUTO,FAC_BOARDS,FAC_MOON,FAC_GYM,IN_NA,IN_OUT,IN_IN,FOCUS_FINGER,FOCUS_FOOT,FOCUS_CORE,FOCUS_END,FOCUS_POW,FOCUS_SEQ,FOCUS_DIFF,FOCUS_CARDIO,FOCUS_FLEX,FOCUS_EXPLO,SHOEFIT,DIET_NO,DIET_FISH,DIET_VEGETARIAN,DIET_VEGAN,DIET_OTHER,PREB_WARM,PREB_EASY,PREB_HARD,PRES_WARM,PRES_EASY,PRES_HARD,PROJ_ONSIGHT,PROJ_HOLDS,PROJ_REST,PROJ_TOP,ROUTEQTY,ATTEMPTS,BESTGO,PROJECTING,B_INFLASH,B_INREDP,B_OUTFLASH,B_OUTREDP,B_FLASHCONF,B_SENDCOF,B_AVG,B_INPOTENTIAL,B_OUTPOTENTIAL,S_FLASH,S_REDP,S_FLASHCONF,S_FINISHCONF,S_AVG,S_FPOTENTIAL,S_MPOTENTIAL,S_INCONSISTENCY
0,52,30.0,22.0,0,165.0,4,63.0,23.140495867768603,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,0,1,1,0,0,0,0,0,3,3,3,1.0,4.5,1.5,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,6,3,2.0,1,3.0,3.0,2.0,3.0,3.0,2.0,2.6666666666666665,0.0,1.0,9.0,12.0,7.0,11.0,9.75,3.0,-1.0,2.0
0,25,3.0,22.0,0,171.0,0,67.0,22.91303307000445,1,0,0,1,0,1,0,0,0,0,0,6,2,0,1,0,1,0,0,1,1,0,0,0,1,1,3,1,3,3.0,7.5,2.5,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,3,1.0,1,4.0,5.0,4.0,5.0,4.0,4.0,4.333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24,1.0,23.0,0,185.0,0,75.0,21.913805697589478,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,4,3,4,1.3333333333333333,6.0,1.5,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4,1,2.5,1,3.0,4.0,2.0,5.0,3.0,3.0,3.333333333333333,1.0,3.0,2.0,8.0,2.0,6.0,4.5,6.0,-2.0,0.0
0,29,2.0,27.0,0,169.0,0,64.0,22.40817898532965,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,0,1,1,0,0,0,1,3,1,1,1.0,1.5,1.5,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,8,3,3.0,1,4.0,5.0,4.0,5.0,3.0,5.0,4.333333333333333,1.0,1.0,7.0,9.0,6.0,9.0,7.75,2.0,0.0,1.0
0,17,3.0,14.0,0,182.0,-1,60.0,18.11375437749064,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,6,6,2,0.3333333333333333,3.0,1.5,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,7,5,2.0,1,6.0,8.0,5.0,8.0,4.0,7.0,6.333333333333332,2.0,3.0,12.0,14.0,10.0,15.0,12.75,2.0,1.0,2.0
0,30,1.0,29.0,0,184.0,0,60.0,17.72211720226843,0,0,1,0,0,0,0,0,0,0,1,6,2,0,0,1,0,1,0,0,1,1,1,1,1,1,3,3,1,0.3333333333333333,1.5,1.5,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,3.0,2,3.0,5.0,2.0,5.0,1.0,4.0,3.333333333333333,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,45,31.0,14.0,0,170.0,8,65.0,22.49134948096886,0,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,1,0,0,1,0,0,0,0,0,1,2,1,1,1.0,2.5,2.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,10,2,2.5,0,4.0,5.0,5.0,5.0,4.0,4.0,4.5,1.0,0.0,6.0,11.0,1.0,7.0,6.25,5.0,-4.0,5.0
0,25,2.0,23.0,0,178.0,0,73.0,23.04002019946976,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,1,0,1,0,0,1,1,0,0,1,1,4,2,2,1.0,5.0,2.5,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,6,3,3.0,1,3.0,4.0,2.0,3.0,1.0,2.0,2.5,1.0,1.0,2.0,7.0,2.0,4.0,3.75,5.0,-3.0,0.0
0,28,6.0,22.0,0,174.0,8,66.5,21.964592416435462,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,2,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,3,3,2.0,1,8.0,11.0,8.0,10.0,6.0,9.0,8.666666666666666,3.0,2.0,9.0,11.0,8.0,11.0,9.75,2.0,0.0,1.0
1,31,4.0,27.0,0,165.0,0,50.0,18.365472910927462,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,0,0,1,1,1,0,1,1,2,2,1,0.5,1.5,1.5,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2.5,1,4.0,6.0,3.0,5.0,2.0,3.0,3.8333333333333335,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,22,2.0,20.0,0,173.0,0,62.0,20.715693808680545,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,4,3,3,1.0,4.5,1.5,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,3,2,2.0,2,4.0,5.0,0.0,0.0,3.0,4.0,2.6666666666666665,1.0,0.0,4.0,7.0,1.0,2.0,3.5,3.0,-5.0,3.0
0,28,10.0,18.0,0,162.0,0,42.0,16.00365797896662,0,0,1,0,0,1,0,0,0,0,0,3,3,0,1,0,1,0,0,0,1,0,0,0,1,1,6,4,2,0.5,3.0,1.5,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,5,3,2.0,2,5.0,7.0,4.0,5.0,3.0,4.0,4.666666666666667,2.0,1.0,6.0,9.0,5.0,12.0,8.0,3.0,3.0,1.0
0,42,1.0,41.0,0,183.0,0,83.0,24.78425751739377,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35,1.0,34.0,0,177.0,-1,70.0,22.343515592581948,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,1,0,1,0,1,1,1,1,0,1,1,4,3,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,30,3,2.5,2,5.0,7.0,5.0,7.0,4.0,6.0,5.666666666666668,2.0,2.0,10.0,11.0,8.0,11.0,10.0,1.0,0.0,2.0
0,24,4.0,20.0,0,208.0,-6,108.0,24.96301775147929,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1,0,0,0,0,1,1,2,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,4,5,2.5,0,3.0,5.0,0.0,3.0,1.0,1.0,2.1666666666666665,2.0,3.0,1.0,9.0,1.0,5.0,4.0,8.0,-4.0,0.0
0,37,2.0,35.0,0,179.0,0,85.0,26.528510346119038,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1.0,2.5,2.5,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,5,2.5,2,6.0,7.0,5.0,6.0,5.0,5.0,5.666666666666668,1.0,1.0,5.0,7.0,4.0,8.0,6.0,2.0,1.0,1.0
0,30,8.0,22.0,0,178.0,0,60.0,18.937002903673783,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,1,1,1,1,0,0,0,2,1,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,2,2.0,0,2.0,3.0,1.0,2.0,3.0,2.0,2.1666666666666665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23,4.0,19.0,1,168.0,2,59.0,20.904195011337873,0,0,1,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,1,1,1,0,0,0,3,1,1,1.0,0.5,0.5,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,4,2,2.0,2,3.0,4.0,3.0,4.0,2.0,3.0,3.1666666666666665,1.0,1.0,4.0,8.0,3.0,6.0,5.25,4.0,-2.0,1.0
0,20,2.5,17.5,0,170.0,0,54.0,18.68512110726644,1,0,0,0,0,1,0,0,0,0,0,20,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0.0,0.0,1.5,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,7,3,2.0,0,4.0,5.0,3.0,3.0,4.0,3.0,3.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35,6.0,29.0,0,175.0,0,55.0,17.959183673469386,0,0,0,0,1,0,0,0,0,0,1,12,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1.0,2.5,2.5,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,10,5,1.0,0,4.0,5.0,3.0,3.0,2.0,2.0,3.1666666666666665,1.0,0.0,7.0,7.0,4.0,7.0,6.25,0.0,0.0,3.0
1,30,10.0,20.0,0,163.0,0,56.0,21.0771952275208,0,0,1,0,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0,1,1,1,1,1,1,1,2,2,2,1.0,3.0,1.5,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,6,3,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,2.0,4.75,0.0,-5.0,4.0
1,35,10.0,25.0,0,179.0,0,58.0,18.101807059704754,0,0,1,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,1,1,1,0,1,0,1,1,3,2,2,1.0,8.0,4.0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,12,3,2.0,1,5.0,6.0,3.0,5.0,3.0,4.0,4.333333333333333,1.0,2.0,9.0,11.0,6.0,7.0,8.25,2.0,-4.0,3.0
1,34,7.0,27.0,0,153.0,1,47.0,20.077747874749033,0,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,0,0,1,1,0,0,0,1,3,3,1,0.3333333333333333,1.5,1.5,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,2,2.0,1,4.0,5.0,3.0,4.0,3.0,3.0,3.6666666666666665,1.0,1.0,4.0,7.0,1.0,2.0,3.5,3.0,-5.0,3.0
0,25,1.0,24.0,0,188.0,0,72.0,20.37120869171571,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,2,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,10,2,2.0,1,4.0,5.0,2.0,3.0,2.0,3.0,3.1666666666666665,1.0,1.0,6.0,8.0,3.0,5.0,5.5,2.0,-3.0,3.0
0,17,1.0,16.0,0,184.0,0,72.0,21.26654064272212,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,2,1,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3,5,2.0,0,1.0,3.0,0.0,1.0,0.0,2.0,1.1666666666666667,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25,0.5,24.5,0,178.0,2,75.0,23.67125362959223,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,5,3,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4,2,2.0,1,4.0,6.0,3.0,4.0,4.0,6.0,4.5,2.0,1.0,1.0,2.0,0.0,2.0,1.25,1.0,0.0,1.0
0,42,20.0,22.0,0,183.0,0,72.0,21.49959688255845,0,0,1,0,0,0,0,1,0,0,0,20,1,0,0,1,1,0,0,1,1,1,1,0,1,1,3,3,3,1.0,7.5,2.5,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,6,3,3.0,2,6.0,8.0,5.0,7.0,6.0,7.0,6.5,2.0,2.0,8.0,12.0,8.0,11.0,9.75,4.0,-1.0,0.0
0,45,15.0,30.0,0,177.0,0,71.0,22.662708672475983,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,1,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,4.0,6.0,6.25,1.0,-2.0,3.0
0,23,2.0,21.0,0,174.0,4,65.0,21.469150482230148,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0.0,0.0,1.5,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3,3,2.5,1,4.0,5.0,3.0,5.0,1.0,3.0,3.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23,1.0,22.0,1,173.0,0,61.0,20.381569714992143,1,0,0,0,0,0,0,1,0,0,0,6,2,1,0,0,1,0,0,1,1,1,1,0,1,1,3,3,1,0.3333333333333333,2.5,2.5,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,2,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,6,2,2.0,0,3.0,5.0,3.0,4.0,2.0,4.0,3.5,2.0,1.0,6.0,8.0,4.0,7.0,6.25,2.0,-1.0,2.0
0,25,5.0,20.0,0,172.0,0,60.0,20.281233098972415,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,1,1,1,0,0,0,0,0,2,1,1,1.0,0.5,0.5,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,5,3,3.0,0,7.0,8.0,6.0,7.0,5.0,6.0,6.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,42,10.0,32.0,1,180.0,9,77.0,23.76543209876543,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,2,2,1,0.5,2.5,2.5,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,12,2,2.5,0,6.0,7.0,6.0,7.0,5.0,5.0,6.0,1.0,1.0,6.0,8.0,3.0,7.0,6.0,2.0,-1.0,3.0
0,58,12.0,46.0,0,175.0,0,70.0,22.857142857142854,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,3,2.0,2,3.0,4.0,2.0,4.0,1.0,0.0,2.333333333333333,1.0,2.0,5.0,8.0,3.0,4.0,5.0,3.0,-4.0,2.0
1,21,3.0,18.0,1,170.0,-10,56.0,19.377162629757787,1,0,0,1,0,0,0,1,0,0,0,12,1,0,0,1,0,1,0,1,1,1,1,0,1,1,2,2,2,1.0,5.0,2.5,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,3,2.5,1,5.0,6.0,5.0,6.0,4.0,4.0,5.0,1.0,1.0,4.0,7.0,0.0,3.0,3.5,3.0,-4.0,4.0
0,23,3.0,20.0,0,170.0,0,70.0,24.22145328719723,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1.0,1.5,1.5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,3,2.0,1,3.0,6.0,4.0,5.0,3.0,4.0,4.166666666666667,3.0,1.0,4.0,8.0,2.0,5.0,4.75,4.0,-3.0,2.0
0,38,12.0,26.0,0,182.0,0,70.0,21.132713440405745,0,0,1,0,0,1,0,0,0,0,0,20,1,0,1,0,1,0,0,1,1,0,0,0,1,1,3,1,0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,6,5,2.0,2,5.0,7.0,5.0,7.0,3.0,5.0,5.333333333333333,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21,2.0,19.0,0,181.0,0,72.0,21.97735111870822,1,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,1,1,1,0,1,1,4,2,2,1.0,5.0,2.5,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,5,2.5,2,2.0,4.0,3.0,6.0,2.0,7.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23,1.0,22.0,0,178.0,0,66.0,20.83070319404116,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,2,2,1,0.5,4.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5,3,4.0,0,4.0,10.0,3.0,10.0,2.0,3.0,5.333333333333333,6.0,7.0,5.0,9.0,1.0,5.0,5.0,4.0,-4.0,4.0
0,35,15.0,20.0,1,180.0,0,90.0,27.777777777777768,0,0,1,0,0,0,0,1,0,0,0,3,2,1,0,0,0,0,1,1,1,1,0,0,1,1,2,2,2,1.0,8.0,4.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6,3,2.0,1,11.0,12.0,9.0,10.0,9.0,8.0,9.833333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,7.0,15.0,0,165.0,1,53.0,19.467401285583104,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,4,3,3.0,0,4.0,5.0,0.0,0.0,3.0,3.0,2.5,1.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0
1,20,3.0,17.0,0,170.0,2,62.0,21.453287197231838,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,1,0,0,0,1,1,1,0,0,1,2,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,8,3,2.0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,4.0,7.0,4.0,5.0,5.0,3.0,-2.0,0.0
0,18,4.0,14.0,1,182.0,0,62.0,18.717546190073666,1,0,0,0,0,0,0,1,0,0,0,20,1,0,1,0,1,0,0,1,1,0,1,0,1,1,2,2,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,10,2,1.0,0,3.0,5.0,1.0,1.0,3.0,2.0,2.5,2.0,0.0,7.0,8.0,4.0,5.0,6.0,1.0,-3.0,3.0
1,25,5.0,20.0,0,173.0,-5,58.0,19.37919743392696,1,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,1,0,0,1,1,1,1,0,1,1,3,2,2,1.0,8.0,4.0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,10,3,2.0,1,4.0,5.0,3.0,5.0,3.0,4.0,4.0,1.0,2.0,10.0,12.0,7.0,9.0,9.5,2.0,-3.0,3.0
1,34,3.0,31.0,1,158.0,1,47.0,18.82711103989745,0,0,1,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,1,1,1,0,1,1,4,3,3,1.0,12.0,4.0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,5,3,2.5,1,3.0,5.0,0.0,2.0,3.0,4.0,2.833333333333333,2.0,2.0,5.0,6.0,3.0,8.0,5.5,1.0,2.0,2.0
1,26,3.0,23.0,0,166.0,-1,46.0,16.693279140659026,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,3,3,0,0.0,0.0,0.5,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,10,3,2.5,0,5.0,7.0,2.0,4.0,4.0,5.0,4.5,2.0,2.0,8.0,9.0,6.0,7.0,7.5,1.0,-2.0,2.0
1,25,2.0,23.0,0,173.0,5,74.0,24.72518293294129,1,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,1,0,0,1,1,1,1,0,1,1,4,3,3,1.0,7.5,2.5,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,8,3,4.0,1,4.0,5.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,7.0,8.0,3.0,7.0,6.25,1.0,-1.0,4.0
1,19,5.0,14.0,0,163.0,-2,51.0,19.195302796492157,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,3,3,2,0.6666666666666666,3.0,1.5,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,6,3,2.0,0,6.0,7.0,2.0,4.0,4.0,6.0,4.833333333333333,1.0,2.0,8.0,10.0,7.0,9.0,8.5,2.0,-1.0,1.0
0,31,9.0,22.0,1,175.0,0,80.0,26.12244897959184,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,0,0,1,1,1,0,1,1,2,1,1,1.0,1.5,1.5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,5,2.0,1,2.0,5.0,2.0,4.0,1.0,3.0,2.833333333333333,3.0,2.0,5.0,7.0,3.0,7.0,5.5,2.0,0.0,2.0
